"Player Height {0.100}",1.592,1.591,1.592,1.594,1.597,1.601,1.604,1.605,1.605,1.602,1.592,1.580,1.574,1.573,1.572,1.572,1.574,1.576,1.577,1.579,1.585,1.594,1.601,1.602,1.604,1.608,1.613,1.616,1.621,1.624,1.636,1.652,1.654,1.655,1.655,1.654,1.651,1.644,1.625,1.614,1.610,1.607,1.602,1.598,1.589,1.580,1.568,1.561,1.557,1.555,1.551,1.539,1.523,1.515,1.512,1.520,1.537,1.564,1.579,1.583,1.583,1.583,1.583,1.588,1.592,1.595,1.600,1.606,1.612,1.616,1.618,1.617,1.614,1.608,1.601,1.596,1.593,1.596,1.596,1.589,1.577,1.569,1.565,1.565,1.566,1.566,1.567,1.567,1.567,1.568,1.569,1.571,1.571,1.570,1.569,1.569,1.569,1.569,1.569,1.569,1.569,1.568,1.568,1.569,1.571,1.572,1.576,1.580,1.580,1.579,1.581,1.584,1.589,1.590,1.591,1.591,1.589,1.591,1.597,1.612,1.612,1.612,1.614,1.615,1.614,1.612,1.612,1.610,1.608,1.608,1.608,1.607,1.607,1.610,1.611,1.612,1.612,1.617,1.621,1.625,1.626,1.627,1.628,1.628,1.628,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.630,1.630,1.631,1.631,1.632,1.632,1.632,1.632,1.632,1.632,1.634,1.634,1.633,1.631,1.631,1.631,1.631,1.631,1.631,1.631,1.631,1.632,1.632,1.634,1.636,1.636,1.637,1.637,1.637,1.637,1.637,1.637,1.637,1.638,1.637,1.638,1.637,1.637,1.638,1.638,1.637,1.637,1.637,1.637,1.636,1.636,1.635,1.635,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.633,1.633,1.634,1.634,1.634,1.633,1.632,1.631,1.631,1.631,1.631,1.633,1.633,1.634,1.635,1.635,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.633,1.633,1.632,1.631,1.631,1.630,1.629,1.629,1.630,1.630,1.630,1.630,1.630,1.629,1.628,1.628,1.628,1.628,1.628,1.627,1.627,1.627,1.626,1.626,1.626,1.625,1.624,1.623,1.622,1.622,1.622,1.622,1.621,1.619,1.617,1.616,1.614,1.610,1.608,1.607,1.607,1.608,1.610,1.610,1.612,1.615,1.617,1.616,1.615,1.612,1.610,1.607,1.608,1.610,1.617,1.624,1.631,1.634,1.634,1.633,1.633,1.632,1.632,1.631,1.631,1.631,1.632,1.633,1.636,1.637,1.637,1.636,1.634,1.633,1.633,1.632,1.632,1.631,1.630,1.629,1.626,1.624,1.620,1.615,1.616,1.619,1.619,1.619,1.632,1.640,1.645,1.647,1.649,1.648,1.642,1.631,1.618,1.611,1.604,1.597,1.592,1.589,1.587,1.584,1.585,1.585,1.586,1.586,1.586,1.587,1.587,1.587,1.587,1.596,1.609,1.615,1.616,1.614,1.615,1.619,1.622,1.625,1.627,1.628,1.629,1.634,1.652,1.660,1.663,1.663,1.662,1.658,1.651,1.649,1.643,1.637,1.634,1.631,1.630,1.629,1.629,1.629,1.628,1.628,1.628,1.629,1.629,1.629,1.629,1.629,1.629,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.627,1.628,1.628,1.628,1.628,1.629,1.628,1.628,1.628,1.628,1.627,1.627,1.628,1.628,1.628,1.629,1.629,1.630,1.630,1.631,1.632,1.632,1.630,1.626,1.624,1.623,1.621,1.620,1.619,1.617,1.611,1.595,1.588,1.581,1.578,1.600,1.632,1.639,1.640,1.639,1.632,1.628,1.625,1.624,1.625,1.626,1.627,1.628,1.628,1.628,1.628,1.628,1.628,1.628,1.629,1.631,1.632,1.632,1.632,1.632,1.634,1.635,1.636,1.635,1.635,1.634,1.634,1.633,1.633,1.632,1.631,1.631,1.631,1.630,1.630,1.630,1.630,1.630,1.630,1.629,1.630,1.630,1.631,1.631,1.630,1.630,1.631,1.630,1.631,1.631,1.632,1.633,1.635,1.635,1.636,1.636,1.636,1.636,1.637,1.637,1.637,1.636,1.636,1.634,1.631,1.626,1.624,1.620,1.619,1.616,1.612,1.609,1.609,1.610,1.610,1.609,1.608,1.608,1.607,1.603,1.602,1.601,1.601,1.600,1.600,1.599,1.598,1.597,1.596,1.593,1.592,1.589,1.586,1.581,1.569,1.569,1.569,1.570,1.571,1.571,1.572,1.572,1.573,1.575,1.579,1.579
"Head Rotation X {0.100}",20.391,20.646,20.491,19.730,18.399,16.021,14.917,14.549,14.261,15.666,20.275,26.228,28.782,29.238,29.863,29.883,29.141,28.452,27.681,25.609,23.061,18.659,12.555,11.169,9.457,8.486,6.757,5.706,3.593,2.261,354.932,344.475,342.832,340.754,340.643,341.140,343.270,348.135,359.853,6.206,8.641,10.209,12.507,14.220,16.852,18.555,20.696,22.449,23.350,23.597,22.341,19.513,19.418,19.996,20.517,19.792,18.375,17.035,17.667,19.590,21.002,21.074,20.423,18.627,16.619,15.396,13.006,9.639,6.132,4.576,4.256,4.734,4.866,4.664,6.120,7.678,8.577,11.208,13.072,18.640,25.821,29.425,31.272,31.495,30.926,30.654,30.362,30.423,30.598,30.467,29.974,28.982,28.714,29.375,29.676,29.758,29.694,29.558,28.993,29.114,29.321,29.369,29.050,27.839,26.328,26.451,24.779,22.726,22.374,22.107,20.502,18.398,14.877,13.527,12.544,14.594,17.280,16.541,12.513,2.307,2.218,1.795,1.250,0.684,0.834,1.324,1.717,2.273,2.824,3.152,3.594,5.778,9.173,8.398,7.450,7.121,6.881,4.994,3.457,1.923,1.202,1.039,0.412,0.324,0.258,0.200,0.169,0.168,0.095,0.033,359.949,359.927,359.809,359.591,359.372,359.089,358.765,358.518,358.341,358.053,357.968,357.982,357.922,357.843,357.689,357.168,357.039,357.404,358.389,358.698,358.846,358.810,358.657,358.931,358.871,358.753,358.518,357.977,357.193,356.217,355.683,355.341,355.180,355.006,355.046,355.072,355.014,355.078,355.066,355.085,355.028,355.139,355.085,354.931,354.914,354.896,355.085,355.250,355.409,355.564,355.757,356.017,356.450,356.706,356.854,356.924,356.814,356.820,356.787,356.766,356.818,356.782,356.875,356.895,356.877,356.573,356.312,356.564,357.328,357.732,357.944,357.961,357.914,357.898,356.807,356.401,356.089,355.482,355.497,355.609,355.821,355.958,356.134,356.280,356.392,356.461,356.447,356.520,356.421,356.552,356.890,357.139,357.560,357.828,358.066,358.404,358.671,358.505,358.247,358.171,358.210,358.233,358.582,359.017,359.093,359.045,358.966,359.127,359.418,359.467,359.539,359.813,0.118,0.260,1.039,1.758,2.275,2.223,1.980,1.557,1.600,1.939,2.480,3.051,3.019,2.728,2.612,3.015,3.128,3.493,3.757,4.789,6.480,6.443,4.914,3.414,3.363,4.480,5.475,4.842,5.151,5.205,5.128,3.947,2.501,358.799,357.079,356.675,356.726,357.128,357.420,357.573,357.787,357.678,357.492,357.263,356.282,355.415,354.243,353.198,353.138,353.717,353.724,354.243,354.740,355.092,355.343,355.419,355.725,356.654,357.376,357.855,357.968,357.562,356.993,356.469,356.916,350.631,345.580,342.435,340.109,337.961,338.226,341.950,348.798,355.347,358.721,2.321,6.243,8.678,10.100,11.521,12.556,12.636,12.635,12.510,12.450,12.533,12.307,12.186,12.209,12.271,8.038,2.444,0.196,359.707,359.976,359.746,359.688,359.163,358.145,357.448,356.762,356.674,353.632,343.042,337.875,335.839,335.323,336.424,339.345,343.317,344.522,348.776,352.941,355.204,357.129,357.782,358.120,358.066,358.026,358.086,358.012,357.974,357.879,357.838,357.785,357.770,357.822,357.778,357.886,357.914,357.952,357.926,357.944,357.984,358.024,358.088,358.039,358.066,358.124,358.120,357.996,357.986,358.116,358.172,358.272,358.170,358.173,358.101,358.134,358.067,358.068,358.130,358.138,358.307,358.508,358.510,358.422,358.286,358.210,357.860,357.765,357.651,357.446,357.399,357.399,357.508,357.681,357.782,357.819,357.781,357.662,357.551,357.152,356.821,356.716,356.343,356.113,355.313,354.696,354.410,355.233,356.918,357.958,358.561,359.393,359.711,0.174,1.480,4.011,11.319,14.599,17.530,18.889,8.100,351.911,347.583,346.987,349.013,354.680,357.657,359.131,0.233,359.748,359.402,358.999,358.798,358.814,358.774,358.719,358.677,358.768,358.638,358.145,356.898,356.519,356.457,356.324,356.126,354.665,353.822,353.511,353.690,353.727,353.999,354.246,354.456,354.708,355.178,355.299,355.581,355.631,355.854,356.064,356.414,357.048,357.695,358.290,358.341,357.931,357.788,357.492,357.418,357.289,357.272,357.042,357.201,357.192,357.204,357.038,356.326,355.383,354.899,353.941,353.757,353.571,353.341,352.898,352.631,352.473,352.407,352.484,352.922,354.297,356.478,357.489,359.021,359.701,0.963,4.298,7.494,7.961,7.701,7.754,8.068,8.465,9.198,9.995,11.808,12.205,12.684,12.850,13.353,13.515,13.795,14.241,14.928,15.582,16.479,17.332,18.881,20.232,22.829,28.025,28.144,27.999,27.704,27.316,27.012,26.642,26.346,25.841,24.925,22.899,22.531
"Head Rotation Y {0.100}",175.838,174.176,172.816,171.182,170.084,167.072,164.291,163.172,169.564,193.318,205.137,191.808,179.421,180.416,181.999,181.625,184.240,185.939,187.734,194.398,204.408,219.346,252.369,264.729,266.255,264.868,265.246,267.060,268.348,268.755,269.976,269.934,267.757,266.184,265.353,264.055,262.947,262.151,261.983,263.347,264.500,265.433,267.338,268.528,270.172,271.681,272.963,273.179,273.060,273.356,273.282,272.669,272.799,272.697,272.123,272.316,273.400,275.724,277.987,280.165,281.961,283.352,284.879,284.282,283.072,283.233,284.127,285.139,285.485,281.596,276.147,274.260,286.882,305.179,311.138,313.394,315.055,291.374,261.466,250.817,254.459,259.698,260.372,258.197,253.829,250.461,248.282,249.793,252.412,253.990,256.717,262.319,266.537,266.628,266.255,265.807,265.312,264.872,263.575,260.416,257.672,256.442,255.688,252.407,251.631,254.064,263.689,277.035,284.721,290.062,301.925,311.736,323.896,330.392,331.253,322.349,303.697,301.987,311.072,339.666,347.863,349.387,348.506,346.672,344.829,342.896,340.040,337.293,335.382,333.502,328.849,315.873,275.002,230.145,203.594,191.387,189.255,185.989,183.840,184.029,183.852,183.773,183.274,183.201,183.040,183.285,183.485,183.516,183.643,183.826,184.075,184.268,184.774,185.118,184.980,184.867,184.916,185.004,185.062,184.788,184.908,184.909,184.992,185.336,185.583,185.419,185.711,186.698,187.969,188.890,189.305,189.371,189.451,189.419,189.253,189.060,188.949,188.761,188.412,187.852,187.712,187.782,188.096,188.158,188.280,188.193,188.185,188.319,188.337,188.449,188.454,188.569,188.612,188.801,188.943,189.029,189.087,189.037,189.040,189.089,189.356,189.639,190.087,190.194,190.233,190.288,190.159,190.065,190.098,190.291,190.602,190.683,190.707,190.674,190.754,190.961,191.206,191.345,191.096,191.298,191.569,191.610,191.806,191.580,190.618,187.387,185.133,183.154,182.980,183.248,184.302,186.008,187.769,189.129,190.393,190.982,191.453,191.775,191.869,191.888,192.373,193.331,193.777,193.430,193.133,192.729,193.585,197.228,200.015,201.832,203.747,205.365,205.932,205.323,205.282,205.730,204.358,196.292,187.246,180.716,176.769,175.373,176.565,180.293,188.376,197.623,210.251,218.561,224.392,228.113,229.302,229.327,229.014,228.715,229.098,230.746,232.553,233.316,233.223,231.834,228.171,219.440,202.770,184.061,165.886,150.532,139.816,133.662,131.882,132.312,134.094,134.707,134.907,136.717,137.524,139.514,139.835,139.288,138.952,138.166,136.759,136.144,135.481,132.405,127.389,122.763,117.913,117.396,122.973,124.727,120.762,114.010,106.314,102.536,102.219,103.116,103.400,97.698,90.458,80.694,75.015,72.457,71.933,73.413,71.830,68.941,65.969,62.074,60.225,54.232,48.883,46.309,43.160,38.486,32.813,27.635,23.747,20.558,18.649,17.646,15.742,13.728,12.724,13.057,13.461,13.978,14.921,16.440,17.137,17.559,17.768,17.759,20.180,23.541,26.202,28.680,33.193,40.999,67.277,92.763,110.753,116.593,121.256,122.331,123.256,124.862,126.841,128.321,129.488,130.393,132.265,133.973,132.694,123.519,111.199,101.834,91.399,87.333,85.302,85.162,85.289,85.509,85.633,85.747,86.249,86.465,86.413,86.289,86.235,86.247,86.400,86.563,86.757,86.856,86.967,87.250,87.653,88.657,88.691,88.517,88.534,88.450,88.278,88.320,88.411,88.416,88.261,88.182,87.892,87.440,87.303,87.805,88.496,91.384,92.177,91.821,91.103,90.948,90.481,89.759,89.126,87.295,86.741,85.678,84.996,84.421,82.918,82.232,80.721,80.068,79.282,78.297,77.137,76.221,73.696,71.672,70.049,66.212,63.378,59.914,56.023,45.834,41.573,38.221,36.549,35.726,33.468,30.501,26.098,19.178,13.852,11.850,11.495,11.301,11.249,11.688,6.374,6.201,10.446,36.607,76.851,96.411,107.849,114.116,113.832,113.261,112.472,111.484,111.284,111.373,111.140,111.005,111.221,113.677,116.416,124.248,127.034,127.971,127.797,127.910,130.745,131.993,132.491,132.302,132.276,132.899,133.917,134.710,135.629,136.116,136.086,135.640,135.079,134.357,132.608,126.370,118.126,109.154,99.216,93.386,95.899,98.755,103.448,108.422,114.380,116.195,118.968,119.354,117.844,114.875,109.264,100.609,87.740,81.170,72.932,71.107,69.126,68.207,68.384,68.702,67.648,62.076,57.249,47.177,37.127,29.414,26.185,22.136,21.733,24.513,36.365,65.923,95.518,110.842,129.413,140.996,150.664,155.503,157.368,160.633,163.216,165.059,165.301,165.155,165.254,165.538,165.651,165.662,165.704,165.931,166.501,168.193,169.077,169.530,170.506,171.136,171.413,171.470,171.434,171.237,170.991,171.397,172.038,173.101,176.338,178.296
